Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU41,OUT017,3059.408544279333
NCK31,OUT017,1089.249786174761
FDZ46,OUT045,1735.0122390514962
FDU13,OUT027,3590.107159444671
NCF19,OUT045,880.685614916802
NCJ43,OUT013,2848.8545577076093
NCJ05,OUT045,2342.919422163952
FDS04,OUT027,3509.123657391062
FDX28,OUT010,9.799690535969148
FDB41,OUT027,2232.076070195183
FDG53,OUT046,2261.2724986278827
FDL15,OUT010,780.6533382174316
FDQ08,OUT049,1219.6739468946034
DRN36,OUT013,1773.5248580789903
FDI46,OUT013,3986.0742033521083
FDG16,OUT027,4575.036495738593
FDV32,OUT013,1302.906449566607
FDF44,OUT010,513.4944849145163
FDK04,OUT018,771.6027468831376
NCA41,OUT013,3140.775765020285
FDD51,OUT017,967.1404928702186
NCZ53,OUT045,2848.2266869928317
FDP01,OUT027,3763.271028444032
FDY25,OUT049,2857.668408328399
FDB17,OUT018,2528.0628820755664
NCV54,OUT018,1641.6050292632485
FDJ32,OUT017,1277.707113700938
FDA37,OUT049,2078.5266752581506
FDG35,OUT035,2792.882920108922
NCM05,OUT018,3701.684207543536
FDG45,OUT046,3229.293537375893
FDH28,OUT013,980.7994012354584
NCE18,OUT049,3784.789909874885
FDH38,OUT045,1887.2295193854197
FDR56,OUT013,3252.3418509023604
FDH17,OUT027,2992.4258941881417
FDD39,OUT049,3373.519078095852
FDB41,OUT049,965.2619735621006
NCR53,OUT046,3332.9557255932577
FDX46,OUT017,1225.5348541316325
FDV28,OUT049,752.7174949260075
FDA08,OUT018,2367.7276594244504
FDH45,OUT017,991.7784860828256
NCS38,OUT010,135.7156849757307
FDD40,OUT010,1427.7141970168746
DRM59,OUT035,2458.94919790499
NCJ43,OUT018,2435.5438057128576
NCN29,OUT013,1129.1444047176442
NCC19,OUT045,2844.895846109809
FDR56,OUT035,3089.9876942697765
FDZ43,OUT049,3755.592208790761
FDJ32,OUT010,511.1028799605358
DRH03,OUT017,1682.1638218387848
NCZ54,OUT035,2548.1362948474653
FDE26,OUT017,2410.623757326479
FDS03,OUT045,1095.9492890628012
DRZ24,OUT019,192.94459244219252
FDO48,OUT027,4741.116011753645
FDW39,OUT049,2817.7708502757177
NCK05,OUT049,1119.977575962595
NCK30,OUT017,3934.818390689885
FDT27,OUT018,3337.5393676719923
FDS08,OUT019,1080.7125774190977
NCJ19,OUT049,1001.112797693806
FDC58,OUT045,812.0777388834863
DRE37,OUT013,3032.552386695311
FDW02,OUT035,2143.8584144401916
FDJ02,OUT010,766.9515930156126
FDX09,OUT045,2692.3259501514694
FDT31,OUT010,1314.9429709117494
FDI24,OUT049,2779.0618215740824
FDY09,OUT045,2703.779761630749
FDV28,OUT045,664.2345408146484
DRM47,OUT049,2973.6729801767506
FDT52,OUT019,2083.108392371449
FDI48,OUT018,762.1126593146655
FDY55,OUT017,4001.0199424592865
FDU48,OUT013,2283.1910422337232
FDN25,OUT045,1027.4648246781353
FDP20,OUT049,2099.582087636587
FDJ15,OUT013,3119.6399033106854
FDD04,OUT018,1949.786028548347
FDY58,OUT045,3454.9279099358937
FDR37,OUT018,2609.2531062937187
FDF44,OUT013,2305.2986463281313
FDD32,OUT045,1426.5850692152421
FDR57,OUT017,2637.92004366547
DRG39,OUT027,2336.874621859237
FDX15,OUT017,2569.909031862595
DRN37,OUT045,2485.288623586406
FDW40,OUT027,3574.5149815098457
FDB32,OUT049,1643.1442451168596
FDM40,OUT018,1930.76506874072
FDE39,OUT027,3304.8992395357445
DRH49,OUT017,1530.0631403523253
FDT46,OUT049,997.684951561429
NCF06,OUT035,3917.506616921869
FDP07,OUT017,3140.4627696241378
FDC04,OUT013,3845.6599462681625
FDZ32,OUT017,1898.9864598992513
FDD50,OUT045,2541.848793617327
FDU56,OUT017,3010.622697225959
FDV34,OUT017,1455.9950860973859
NCY41,OUT013,900.5140546068146
NCK18,OUT046,2594.2490641448985
DRH25,OUT049,1021.5068377794087
FDT57,OUT046,3645.5578062970962
FDV56,OUT018,1562.6654328511904
FDV12,OUT045,1604.049246596232
FDN52,OUT017,1610.1962703403628
FDX38,OUT035,1024.8814428037736
FDE47,OUT018,1716.0148154545268
NCO07,OUT013,3410.785400380203
FDV09,OUT027,3715.520641666246
FDZ23,OUT019,1195.0226798164422
DRH51,OUT018,1181.579505194693
NCY54,OUT045,2514.5680336080613
DRG49,OUT013,3869.9067508877943
NCC19,OUT049,2945.9109884500913
NCV53,OUT045,3597.7102500069195
FDZ47,OUT019,30.316436362059676
NCO26,OUT018,1542.0060867997668
NCP02,OUT045,1032.3703629221536
NCW30,OUT018,3638.3910968851123
NCN55,OUT046,3629.9078935017924
FDB20,OUT010,315.18111134511696
DRL11,OUT013,2619.820794625036
DRD60,OUT045,2750.5657733046964
FDW14,OUT010,77.52407062918724
FDL27,OUT010,410.35398636507466
FDU09,OUT018,785.7439644594119
DRH36,OUT027,2613.716768858152
FDP34,OUT027,3725.7735882953084
FDE04,OUT017,2955.5752863084444
FDZ57,OUT027,3457.2301443355445
FDF02,OUT010,17.0067642782069
FDG28,OUT045,3705.2257392796746
NCI31,OUT046,699.3521727188495
FDT43,OUT013,1188.9719337150336
FDU20,OUT046,2041.8849804190104
FDD53,OUT013,1038.9689233251188
FDW15,OUT045,2357.6826184802585
NCT53,OUT045,2469.079962971653
NCG55,OUT027,3168.1694987130304
FDD48,OUT035,1919.3839185887482
FDG47,OUT049,3996.931254480006
FDI21,OUT017,1303.956832732998
FDT27,OUT017,3730.4899188375766
DRO35,OUT013,2063.0523871109076
FDD33,OUT017,3653.143366600477
FDC04,OUT035,3744.121951625404
FDY34,OUT013,2809.4931497109947
DRJ49,OUT049,2089.0864377567455
FDE05,OUT049,2364.1111776747593
FDU31,OUT017,3538.9777827241714
NCN19,OUT027,4226.27027455805
FDK56,OUT027,4156.145340057696
FDK58,OUT017,1873.6822739678337
NCJ42,OUT035,1730.0914549221425
FDZ34,OUT027,4272.453035380185
FDA52,OUT018,2445.4408345092015
NCR29,OUT013,1179.0333754637095
FDT48,OUT035,3120.9452495656933
DRJ51,OUT019,1747.0171481445423
NCS54,OUT046,2759.8910580834618
FDV01,OUT035,2493.5414519662845
DRG51,OUT027,3896.8455874897045
NCG42,OUT013,2264.87846110783
FDA51,OUT049,1893.2760686837246
FDV19,OUT010,927.0715107585343
NCT18,OUT045,2736.804289535572
NCS41,OUT045,2775.2274137188697
FDO03,OUT046,3540.4830852814266
FDL12,OUT010,570.6373540754989
FDY37,OUT010,693.3509196904338
FDI58,OUT049,1611.804538871933
FDT28,OUT018,2077.421305030761
NCC42,OUT010,532.34999749792
FDO01,OUT017,2284.674209411036
FDJ02,OUT013,2554.807742653602
FDQ04,OUT018,546.8251674417916
DRL47,OUT013,2187.0078161507463
FDZ32,OUT035,1857.4725840429305
FDC35,OUT035,3173.6921352263917
FDX14,OUT045,1233.6007877691154
FDZ35,OUT013,1968.3189609674628
FDL14,OUT013,2673.8218820481707
FDO04,OUT049,1077.2013248643557
DRK11,OUT017,2498.258743897997
FDB44,OUT018,2996.2604507206843
FDZ50,OUT049,2927.276546169208
FDI12,OUT027,2829.417222592844
FDU43,OUT017,3777.595562034032
FDD58,OUT010,24.225575116307937
FDB27,OUT017,3149.4985727482162
FDB04,OUT018,1235.5129831852405
NCO17,OUT013,2058.502131020806
FDL12,OUT017,1186.7072423580007
DRJ13,OUT049,2518.851834439085
FDD57,OUT045,1605.052721020409
FDW19,OUT035,1916.8629468051513
DRD27,OUT018,1402.7421589218084
FDH27,OUT027,3632.9138268927663
NCW30,OUT027,5239.87503751445
FDR40,OUT018,1170.369779630756
FDG05,OUT013,2654.402233322061
NCY41,OUT019,1002.4117007258681
FDI38,OUT018,2953.8417316319164
FDR20,OUT046,934.386170407467
FDE09,OUT017,1953.915842054108
FDN50,OUT019,34.994876029539
DRF27,OUT045,2354.924628479419
DRF51,OUT013,875.1206470443499
NCO02,OUT019,541.7633222940146
FDB51,OUT027,2472.011025273089
FDJ50,OUT013,1193.2182212116882
FDN52,OUT013,1615.476705347647
FDX14,OUT013,1510.560258128609
FDT27,OUT019,1923.260554917164
FDV10,OUT013,1033.9789322904712
FDU33,OUT046,868.7330866679613
FDU58,OUT046,2933.2722152352053
NCP42,OUT027,4316.080729035191
FDL51,OUT027,4647.566784847366
DRH15,OUT027,2163.789286324025
FDU16,OUT017,1618.7695680691231
FDW15,OUT017,2537.753270409896
FDQ44,OUT045,1955.090862061295
NCI06,OUT027,4087.008686332654
DRK23,OUT019,2085.5184804370997
FDC28,OUT035,1834.946425474861
NCY17,OUT019,915.2724769812964
NCV05,OUT018,2130.4272464139135
FDM34,OUT019,415.1199329712558
DRD60,OUT027,4139.3317611491775
FDT38,OUT046,1486.9128546276097
FDQ57,OUT018,2040.4523159271357
FDE59,OUT027,2067.878672218581
NCM43,OUT046,2555.6893920821176
DRI51,OUT049,2697.757528242728
NCG30,OUT017,2070.20585409051
NCK54,OUT035,1892.4229309633206
FDQ16,OUT019,119.93556068646194
FDI36,OUT013,3243.6380431947373
FDX16,OUT027,3664.902664584991
FDA34,OUT046,2736.9196830834726
FDJ48,OUT018,3477.736609186536
FDU47,OUT035,2256.808640989201
FDS39,OUT046,2308.3246578087137
FDD11,OUT046,3825.301059557368
FDM16,OUT027,2658.537941692369
FDU56,OUT018,2585.1290520424627
FDQ32,OUT017,2161.5829846235847
DRK35,OUT013,942.0442020656492
FDA58,OUT049,3559.265397416224
DRG48,OUT019,604.2569061756562
FDT59,OUT010,1931.8448054886298
FDQ31,OUT019,124.89724123049427
FDS51,OUT018,898.7328293734113
FDW32,OUT027,2825.4133626764487
FDI15,OUT027,5267.761177411863
NCV30,OUT017,1216.362820084972
DRG25,OUT049,2927.0351786690508
FDT02,OUT013,930.8055858661774
FDO33,OUT027,3160.5335011636325
FDP38,OUT035,1021.4838745828247
FDZ45,OUT035,3074.982109919196
NCA54,OUT027,4096.073795956958
FDU33,OUT017,995.9372431649208
FDN58,OUT017,3712.647521851449
FDI05,OUT045,1251.0465344328663
FDM57,OUT019,268.0465956647665
NCS42,OUT027,2793.6120482506585
FDB57,OUT045,3407.4067157069785
FDC03,OUT045,3008.6586988683976
FDZ58,OUT013,2132.105824053437
NCK29,OUT045,1877.007334381272
NCR53,OUT045,3284.5058671268707
FDE26,OUT027,3602.666952062408
FDU52,OUT049,2457.9322070080743
FDE41,OUT027,2781.9779944356733
FDU38,OUT018,2655.47228798163
FDA52,OUT017,2855.0188266627647
FDW46,OUT046,1204.6034566077274
DRI59,OUT035,3447.5936747873793
FDT38,OUT035,1505.1014241084818
FDL33,OUT018,2726.44387793878
FDQ01,OUT027,5115.041312288574
FDJ08,OUT046,2932.834756232426
FDQ47,OUT049,764.5369089250535
NCZ18,OUT013,3875.1412009874048
FDE29,OUT017,1167.6933598571904
FDF10,OUT027,3614.4736485707745
FDC48,OUT049,1484.3709676633416
FDY58,OUT013,3671.029140813068
NCX30,OUT010,2105.3437441470437
FDV11,OUT013,2958.722324576266
FDT46,OUT046,964.7814931724047
DRD01,OUT019,657.1903835613282
FDQ11,OUT013,4095.3572310918344
NCM41,OUT017,1662.0434547515065
NCC55,OUT013,902.0609897777908
FDG45,OUT027,4565.729430452746
NCQ54,OUT049,2647.825385991211
FDM34,OUT045,2022.8853102081607
FDD17,OUT019,1940.67507752747
FDN38,OUT027,5115.625700666101
FDB53,OUT018,2016.181601144236
NCL06,OUT035,3950.988656888848
NCV18,OUT019,368.25756310397423
FDX25,OUT013,2973.2676558182393
FDB39,OUT046,1059.4119675653355
FDC33,OUT049,3113.017441869357
NCO14,OUT018,584.6384974817838
FDA58,OUT027,4892.554267315966
NCQ02,OUT017,3008.069852626729
NCR53,OUT017,3491.22487558964
FDN52,OUT046,1482.9804914559777
FDG26,OUT046,3888.175182948781
FDE23,OUT027,2268.121190159115
DRI37,OUT013,1200.4858433830032
DRH37,OUT018,2303.1375848358175
FDO01,OUT035,2168.163195689719
FDK45,OUT049,1919.0245178881296
FDP23,OUT049,3383.542013905765
FDM33,OUT035,3375.065703168666
FDD36,OUT017,2088.8024469192424
FDL56,OUT017,1548.3623065204715
FDT27,OUT010,1967.6260010830933
FDG52,OUT017,991.2450271557354
NCL42,OUT035,3713.1121897746234
DRJ24,OUT046,2813.8263971067418
FDV38,OUT046,984.9953506366828
FDT35,OUT045,2632.562084057131
FDY51,OUT045,3291.356231594774
FDC37,OUT017,1883.365706150827
NCP43,OUT013,2977.6042218119546
FDO33,OUT045,1760.2230377529845
FDW04,OUT018,1856.811946597909
NCC31,OUT046,2432.3605360779256
FDK22,OUT049,3357.057897915359
FDJ50,OUT017,1165.784266457821
FDV13,OUT017,1686.608557044217
DRL60,OUT017,2510.6202683773545
FDW03,OUT017,1910.8603687557638
FDY27,OUT035,2827.1292870102916
FDB39,OUT027,2363.1168857580014
FDU59,OUT045,2479.6150703136045
FDZ57,OUT049,2155.3591840852832
FDO21,OUT049,3528.941420949598
FDS43,OUT018,2651.8773128251723
FDU28,OUT010,1265.7063809758379
FDC51,OUT010,417.42736133762855
FDW16,OUT010,47.71239509128554
FDP32,OUT010,347.7522694677755
FDB60,OUT019,1347.9921965326334
NCQ30,OUT046,1933.500931253042
FDD26,OUT049,2918.5157233529017
FDI44,OUT045,1274.0615063358805
DRH23,OUT046,942.9217183332034
FDO44,OUT046,1800.8432838346039
FDG04,OUT046,2932.150351688806
FDM32,OUT027,2901.663121481325
FDM09,OUT013,2836.871852003789
FDZ47,OUT013,1843.7142510266758
FDM40,OUT027,3523.221489904702
FDY48,OUT017,1828.878380292973
NCM30,OUT045,757.1179262452124
FDX36,OUT010,1744.0934324159216
DRF03,OUT017,922.2289656046828
FDN51,OUT049,4028.486519739342
FDM57,OUT049,1497.15462428388
FDB35,OUT049,1634.5514825496862
FDY13,OUT027,2685.6258172511816
FDA37,OUT017,2187.284269692276
NCX53,OUT017,2377.601065709394
FDD59,OUT018,1144.2048616333686
FDX10,OUT019,969.9660605969863
FDC03,OUT018,2778.7760072293195
FDW43,OUT035,3558.091642222319
FDW10,OUT046,2735.0392501201886
FDY14,OUT027,5291.4456530985335
FDV43,OUT045,835.2065799132961
FDO40,OUT013,2566.5150995700888
FDP46,OUT027,2844.0747223657518
NCE43,OUT019,852.3710885544192
FDD05,OUT035,2007.4826278888136
FDJ60,OUT010,969.248319625468
DRE27,OUT018,1265.9418695597974
FDO11,OUT035,3895.8600835871985
DRG11,OUT027,3041.2824118926856
FDK33,OUT010,1681.3689447287684
DRM23,OUT045,2526.076827259397
FDJ02,OUT027,3692.1012772548374
NCZ05,OUT045,1636.6515377056194
NCL30,OUT013,2183.3329326580797
FDZ19,OUT018,2425.861523649859
FDM45,OUT049,2002.9344292531982
FDO36,OUT046,2762.8727247537663
NCK31,OUT045,899.216008665554
DRJ37,OUT045,2333.0821725853
FDP24,OUT018,1654.5997121791947
FDF46,OUT013,2026.3826538606286
FDX46,OUT019,585.9971197572097
NCL18,OUT045,2829.4315938965883
FDJ26,OUT013,3449.729536886475
FDJ07,OUT045,1862.9219777345565
FDY15,OUT013,2596.0681735056605
DRG01,OUT045,1234.1087698961041
FDF58,OUT045,1143.5248155282538
FDZ14,OUT019,330.6428690664561
FDP31,OUT049,1193.1106979486012
FDH45,OUT013,1045.017567801197
FDA09,OUT010,1049.048691001447
FDW31,OUT035,3152.3556982441514
FDA57,OUT046,847.8926403275318
NCE55,OUT035,2700.1856102551947
FDC17,OUT019,1600.6844798704892
FDC59,OUT013,1375.7988974345085
FDA22,OUT013,2777.997173292314
FDK52,OUT035,3449.3322258432036
NCM26,OUT046,2403.261456693799
NCT53,OUT035,2607.691544884052
FDW45,OUT018,2091.1514254820313
NCI18,OUT035,3427.1501903208937
FDE38,OUT018,2298.106660379124
FDF08,OUT019,144.8874448685574
FDY58,OUT010,1856.8673201909014
FDF58,OUT019,498.0894184066108
FDX39,OUT017,3399.1029443151883
FDB44,OUT049,3303.025738228117
FDF28,OUT013,2255.8875769665683
FDE39,OUT013,2108.1980164624692
FDT37,OUT018,3562.6907091814064
FDZ45,OUT017,3178.5925034397624
FDO40,OUT035,2433.8790700798736
FDM57,OUT027,2799.223447827092
DRG36,OUT017,2748.598727076206
FDY36,OUT010,343.8220982957896
DRL60,OUT027,3703.65163419284
FDS25,OUT019,58.14859142407454
DRF49,OUT027,3114.6731330705306
FDP16,OUT045,3678.6853452236046
FDS60,OUT049,2858.339811936349
FDU15,OUT027,2176.8313054570326
FDK43,OUT046,2078.647986988056
FDN25,OUT046,1128.1133667390977
FDE53,OUT049,1780.9711764016088
FDB22,OUT013,2587.7462539984635
FDE39,OUT017,2090.598770377742
FDX35,OUT035,3529.1198891785098
NCG54,OUT049,2630.4886867703535
FDH27,OUT035,2358.6450096013905
NCK42,OUT013,3464.349174812859
FDS25,OUT049,1798.259849576723
FDI10,OUT018,2431.4991404789525
FDU35,OUT035,1703.8294731821989
FDI04,OUT017,3212.1067829629774
DRK23,OUT035,3805.8738773903806
FDB53,OUT019,550.4214834666418
FDY02,OUT049,4011.430534357407
FDM60,OUT035,895.6907209649435
NCJ31,OUT010,1810.6417679115225
DRP35,OUT017,2113.695472952739
NCQ30,OUT018,1687.8965688837857
DRL11,OUT010,814.8071807759507
FDU01,OUT013,3103.3275976275972
FDR39,OUT035,2837.9867953551666
FDO08,OUT046,2647.5985489620025
FDC02,OUT045,3879.619649428566
NCZ29,OUT035,2043.983688539935
FDF29,OUT010,520.5048162599778
FDZ23,OUT017,3050.7179603800587
NCU53,OUT018,2274.318960007411
NCW30,OUT013,4068.6878542626
NCM26,OUT027,3743.676018400709
FDV50,OUT027,3273.7046373738267
FDW15,OUT049,2403.5472705770244
FDI35,OUT027,4160.286351025702
FDO11,OUT017,3961.4383755588888
FDN48,OUT046,1553.2579450825965
NCA17,OUT049,2375.0093692772607
NCN54,OUT013,1535.8843063828895
FDP22,OUT013,1136.3865950683894
NCB54,OUT035,2039.8242594755889
FDD08,OUT045,757.0298049397625
DRM48,OUT010,987.4480530177866
FDG41,OUT027,3150.7456179829833
FDE44,OUT027,2198.5490643709873
FDE26,OUT035,2298.6153181793734
NCS38,OUT013,1967.6899960274413
NCJ54,OUT018,3195.283662498511
FDI40,OUT019,93.99786224587137
FDN45,OUT018,3104.947255563665
FDU43,OUT046,3693.9349014553954
FDI04,OUT010,1403.96164436957
NCC07,OUT018,1446.731641250759
NCC07,OUT019,36.37662580722531
NCD18,OUT045,3423.500687147899
FDU55,OUT035,3969.9014350036387
FDX59,OUT035,800.5357830889207
FDR52,OUT049,2999.967900120303
NCP17,OUT013,1306.5124556577516
FDQ32,OUT045,1982.9059215719813
NCT17,OUT049,2914.000677004001
FDO10,OUT049,1160.96919252849
FDE32,OUT049,817.506975138509
FDN44,OUT045,2468.90521065099
FDH02,OUT035,1599.1476684200084
FDK60,OUT013,1834.8949880189984
FDS24,OUT019,193.3969105363842
FDL03,OUT010,1480.4523838155183
FDB46,OUT027,4586.160336030433
FDO48,OUT049,3483.0796463442302
FDZ39,OUT049,1819.648660894611
FDT02,OUT027,2101.9383899566824
FDC50,OUT013,1711.8914119751134
FDP39,OUT035,1019.4641499313452
DRG15,OUT018,795.2785594631778
FDP10,OUT018,1398.2962226081518
FDF53,OUT027,4159.251150338935
FDN34,OUT045,2648.2960215920502
FDK02,OUT045,1864.8676762057216
FDC23,OUT045,2714.1022875740846
FDJ10,OUT019,486.38252608454513
FDE53,OUT035,1815.7309180780817
FDR25,OUT035,4036.0342205043016
FDW50,OUT046,2596.0815720372566
FDS09,OUT049,1025.4114101906462
FDW49,OUT010,1082.482831297617
FDU51,OUT046,2804.330592835715
FDF28,OUT018,1804.297853705173
NCY30,OUT018,2501.6444841430166
FDD44,OUT045,3898.983619412089
FDX09,OUT017,2872.3725353626414
NCF30,OUT013,2126.973147654373
FDZ50,OUT019,1200.0787813026468
FDW37,OUT013,1641.878675971941
FDD11,OUT049,3892.1355139872285
DRH39,OUT018,1006.7034271561429
FDA36,OUT049,2914.632102317276
NCG43,OUT049,1543.2216270437402
FDF02,OUT035,1719.4922355440676
FDP57,OUT027,3011.8096506480633
NCE42,OUT017,3651.3457866392882
NCR38,OUT027,5074.53561587317
FDP03,OUT019,366.4093880042815
FDO51,OUT035,943.0954401669965
NCQ42,OUT046,2046.7833656358534
NCM41,OUT046,1521.7485872324364
FDH48,OUT027,2767.7153548321885
DRF60,OUT046,3568.6043336639186
FDJ27,OUT035,1729.0969061983337
FDQ14,OUT013,2567.0791547612553
FDN27,OUT017,2076.6899145693797
NCQ02,OUT046,2917.1530203027396
FDJ33,OUT049,2059.4080092318186
FDP07,OUT027,4333.925903860403
DRE01,OUT049,3589.4775758675596
FDU36,OUT045,1612.8446905447113
FDL28,OUT017,3636.690573734184
NCX53,OUT046,2242.8846405160557
FDZ39,OUT013,1968.6489964079392
NCP42,OUT013,3178.8109614309433
FDJ14,OUT035,1473.7407225670222
FDK04,OUT049,1062.874690885707
NCC19,OUT017,3063.039476886079
FDS09,OUT018,722.7817642201903
FDZ02,OUT046,1722.8541283950285
FDD35,OUT018,1707.1660616320987
NCY42,OUT017,2403.7440002800777
FDB05,OUT045,3667.2693934647614
FDF20,OUT035,3075.4225387513097
NCO41,OUT018,1340.558385510175
FDC40,OUT027,2739.561733486644
FDV58,OUT045,2944.8178727935674
FDZ57,OUT045,2075.530680453137
DRM35,OUT046,2750.2155096794586
DRN36,OUT018,1282.3096689008844
FDQ13,OUT046,1468.375254493128
DRO35,OUT010,221.5622770547575
NCD43,OUT035,1753.356021113164
FDA51,OUT018,1567.8880990545636
NCX17,OUT027,4793.2468535499265
NCZ17,OUT049,789.1487914939271
FDR11,OUT027,3821.409710144182
FDW34,OUT049,3725.9057028845646
FDN50,OUT017,1739.9211986440278
FDS09,OUT046,979.8350590633117
FDS48,OUT018,2125.298347274462
FDL44,OUT049,2627.142396980762
DRF48,OUT018,2598.8308096140263
FDA14,OUT018,2073.1557562797384
NCD30,OUT049,1632.5323749535164
FDI16,OUT017,1085.7695215071485
NCG06,OUT035,3925.5263646595713
DRZ24,OUT035,1942.156390449431
NCS17,OUT045,1491.5106958481406
FDB37,OUT045,3664.205268496903
FDE10,OUT035,2136.459948218617
FDC57,OUT045,2959.8443741396322
FDM12,OUT018,2657.3698672849823
FDE24,OUT049,2240.677148916886
FDW22,OUT045,3354.36610574092
DRD01,OUT027,2329.306088030132
NCZ18,OUT027,5039.71889626558
FDN49,OUT045,781.9720181375665
FDR22,OUT035,1946.3687139261483
FDV08,OUT019,771.0371406574568
FDY39,OUT046,2928.2041119840997
FDV36,OUT049,2076.432763078254
FDO60,OUT045,847.9289403907846
FDU04,OUT027,3329.6653923840313
FDR20,OUT027,2301.6784010999454
FDW19,OUT019,186.09936206275688
FDU40,OUT049,3038.626392671007
FDK15,OUT045,1562.3224900954865
DRF15,OUT035,2435.487348049587
FDQ25,OUT017,2881.485910339912
FDI48,OUT019,665.1812533510072
FDS49,OUT046,1323.7042126209908
FDV22,OUT046,2549.5621420331554
NCV42,OUT046,1778.7520426041838
FDX26,OUT046,2852.046203454407
FDI33,OUT018,1260.501141119384
FDZ14,OUT049,2048.0554030565054
FDG10,OUT013,1285.8312442453512
FDM38,OUT018,701.810947328052
FDG26,OUT027,5197.548326410041
FDH46,OUT035,1766.4183336390388
FDN13,OUT018,1338.5706427140503
FDU57,OUT035,2415.632528150785
NCI06,OUT046,2763.481648598635
FDM38,OUT045,951.5146185198078
NCG42,OUT010,400.6562068908802
FDL39,OUT045,2788.6977667930223
FDT31,OUT019,1318.7006534291127
FDV59,OUT013,3512.88828209269
FDB49,OUT035,1758.4650097406775
FDD58,OUT049,1708.8299339747314
DRN59,OUT046,858.9953434330878
FDX48,OUT049,2496.857235103419
FDQ11,OUT049,3930.7276826999223
FDY12,OUT049,1002.110481386489
FDQ11,OUT045,3865.066163577905
DRI11,OUT017,1998.4070236957214
FDY32,OUT027,3842.8490817878064
FDS51,OUT045,1081.9075699834098
FDR19,OUT010,570.6910706546469
DRB13,OUT018,2695.974196275224
FDS21,OUT035,1227.660574252931
FDQ40,OUT045,2733.875120604808
NCE55,OUT013,2832.8625877198447
FDX43,OUT027,3899.8218092429634
FDS12,OUT049,1978.3313070394038
DRK01,OUT027,2875.144013366671
FDN25,OUT017,1203.2797324865037
FDB60,OUT046,3024.563176780117
FDQ13,OUT017,1583.3146145655555
DRK13,OUT045,2911.4728230623687
DRF25,OUT018,456.5054902255911
NCD42,OUT019,875.058164776093
FDW25,OUT045,1403.3683363274918
NCV29,OUT027,4094.850542315893
NCK42,OUT035,3309.1008207074174
DRJ13,OUT027,3777.039120083048
DRD15,OUT017,3646.71814105467
FDM27,OUT045,2391.4684648310267
FDZ50,OUT018,2618.995083699434
FDC04,OUT046,3701.9006174024853
FDF50,OUT049,3008.0171318568136
FDP15,OUT045,3836.4661377051834
FDK46,OUT035,3947.4319421583286
FDZ56,OUT018,2396.8318578084127
FDY60,OUT049,2363.853730064191
FDB10,OUT035,3624.7152823147662
FDR57,OUT045,2450.705402205682
FDU58,OUT049,2976.073984107077
FDH02,OUT046,1563.9982459472053
FDP48,OUT013,3044.8215570719476
FDI46,OUT035,3833.627649877004
FDW56,OUT013,3159.0273910113474
NCM19,OUT010,171.8320822092228
FDS50,OUT027,4712.4396687782155
FDK24,OUT013,1022.1021931919136
FDO36,OUT017,2911.585208468471
FDK45,OUT027,3220.917547586224
NCL05,OUT045,796.8210561233418
FDL32,OUT018,1582.8799054031706
FDA28,OUT049,2103.688339539696
FDY36,OUT018,1056.2686952499835
FDP32,OUT018,1765.1765960464136
FDL50,OUT046,2037.9027242544767
DRC24,OUT049,2419.492116531661
NCS18,OUT017,1867.4435132921421
FDD16,OUT017,1451.8294819615785
NCV18,OUT013,1559.0814968810332
FDX07,OUT046,2927.1350978110904
NCZ05,OUT027,3008.5460949190747
NCI31,OUT013,896.9504029506588
FDK14,OUT049,1465.0870127247722
NCR06,OUT045,801.7422647950839
NCF54,OUT049,2702.718632573964
DRG23,OUT010,661.4124530436097
FDD53,OUT046,874.0791836313715
NCM31,OUT027,3499.4682692730985
FDT16,OUT017,4112.219820030689
FDR40,OUT035,1470.8588721095357
DRG25,OUT017,2977.924758280845
FDT10,OUT035,1175.2384308376409
FDY32,OUT013,2705.2824106114585
FDN50,OUT035,1660.1907459414856
FDZ35,OUT019,121.37955326742122
NCP54,OUT045,1901.3971061711618
NCD07,OUT035,1835.8670954430486
FDS02,OUT018,2747.7797885823747
DRN59,OUT018,623.1939774991738
DRB24,OUT013,2618.670444098091
FDP37,OUT027,3316.072686567197
DRB01,OUT018,2616.776758043109
FDR47,OUT046,3014.176230558085
NCM31,OUT010,538.1249228841107
NCF06,OUT027,5218.521145910234
NCV17,OUT027,3400.5791371905325
FDS10,OUT049,2820.425326248739
FDN52,OUT035,1505.4195717117095
FDZ48,OUT013,2013.9984031808085
FDJ48,OUT049,3793.0496682500443
DRB13,OUT027,4298.819290421653
FDV59,OUT017,3459.8939511005037
FDL32,OUT035,1868.1365946439505
FDZ12,OUT035,2262.141212434176
NCR06,OUT027,2153.6128976404834
FDP51,OUT017,2096.881664861802
FDY22,OUT013,2409.7417144170004
FDZ38,OUT049,2740.8501612718264
NCO54,OUT035,1053.2612600302236
FDR23,OUT035,2759.443942386435
FDM38,OUT049,1062.424972039626
FDS25,OUT013,1994.105579357814
FDZ22,OUT013,1615.102951615304
FDZ20,OUT019,2195.6863374870745
FDD45,OUT010,109.09508124211993
FDN03,OUT049,3874.635937435277
NCW30,OUT046,3900.912709969871
FDY24,OUT027,2342.5547115699674
FDJ26,OUT019,1555.085963404404
FDM15,OUT049,2482.942969743627
NCW54,OUT027,2326.8773379820905
FDA23,OUT045,1620.8532899080851
